sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1bw	A1bf	A1mk	A1bx	A10	886740_A	A3	A1eb	57933_A	A4at	A1hy	A1jy	56171_A	72712_A	A1ct	7695_A	67213_A	57992_A	2921_A	1584172_A	A1ep	A1lv	A3bb	A1eq	2916_A	1583201_A	67214_A	A1hw	A13f	A1g	67215_A	A1lw	58934_A	2143_A	2137_A	A9e	56175_A	2547396_A	760048_A	58098_A	1583202_A	A3bi	A10a	A1ec	67217_A	56625_A	885674_A	72680_A	57993_A	15237_A	56631_A	760044_A	72679_A	57936_A	2547397_A	56629_A	73584_A	758420_A	2547482_A	4059_A	58921_A	A1ho	72720_A	5681_A	4009_A	1853420_A	618531_A	A1in	1477_A	2547439_A	58431_A	6823_A	7168_A	779450_A	2547483_A	6528_A	A3s	2547442_A	2547484_A	A1lg	916_A	1051_A	2750_A	A1hp	A1jt	A1v	B1	B1g	B1h	B1i	B1s	B1bz	30576_B	B1d	29344_B	B1p	29264_B	B1bs	B20a	90349_B	B1ck	B1cs	290270_B	71231_B	363099_B	B1br	29847_B	432905_B	59293_B	363094_B	71228_B	B1ay	29471_B	2547449_B	29676_B	29479_B	B1w	30514_B	71229_B	455261_B	30942_B	29625_B	310202_B	368750_B	89885_B	29415_B	2547480_B	2547466_B	29743_B	365038_B	2547448_B	29307_B	2547481_B	30920_B	44230_B	2547467_B	365034_B	2547468_B	2547413_B	737875_B	2547465_B	2547464_B	2547463_B	2547462_B	C64a	C64b	C1	C64c	C3	C64d	C64f	C64e	C64g	C3gulf	C1w	364853_C	72690_C	C1dw	C1mw	72703_C	72688_C	72691_C	C1bz	C3dx	C1h	72702_C	889449_C	72695_C	365081_C	72692_C	889460_C	889532_C	C3wt	C3uw	72689_C	2547399_C	3043_C	C7	C45d	C1bo	C1b	C3ck	32939_C	72707_C	C1mx	C1kw	72699_C	889559_C	55440_C	C41ag	C1x	C3ed	C1ge	C1bt	C1du	751708_C	72708_C	90804_C	150570_C	C1ip	72696_C	72704_C	C1c	C3ld	C1ii	18748_C	889461_C	C1dt	889457_C	C1kx	C3hl	72698_C	C3hr	889425_C	1583162_C	11056_C	13932_C	10671_C	C41l	9924_C	2547404_C	873_C	358637_C	1583321_C	C1lb	1583168_C	C3qh	1501890_C	57913_C	889438_C	72700_C	144770_C	2547417_C	1893679_C	1893634_C	72706_C	1583163_C	123663_C	1583164_C	127007_C	2547400_C	1583169_C	C50f	C3uu	C3hs	C3hp	C3de	C4b	1167041_C	1501805_C	1583167_C	572751_C	21938_C	751641_C	289685_C	889510_C	28617_C	C1al	1501736_C	32526_C	C21ak	C72k	2547499_C	2555_C	233714_C	751748_C	C3cl	14093_C	369419_C	1355_C	C3db	2553_C	2547405_C	C3ju	C1gu	106592_C	188014_C	C1ao	C65a	2547390_C	C1am	C115d	C3a	751621_C	21673_C	751603_C	1237480_C	871_C	D1	D4	D6	D5	D2	D4c	D1r	D17d	D17c	D17e	D9b	D5m	D6c	D17j	D17k	D1h	D1ih	D17l	D10	D17aq	2547391_D	D1b	D4f	D17ao	D1c	2547393_D	D1d	946_D	D1ev	D2.2	D17ap	6884_D	D17af	D17ar	D4d	10439_D	D5ab	10612_D	D17al	D3b	D5aa	D17ag	D17ah	10616_D	10401_D	17168_D	D5af	2547395_D	2896_D	700666_D	446980_D	876091_D	72713_D	13138_D	2986_D	2547424_D	2547425_D	10201_D	D9	2547423_D	D2v	2547426_D	D17ae	D17ad	14522_D	D5k	23624_D	D7a	D17m	D17q	2547428_D	2547429_D	2547432_D	29190_D	23546_D	10759_D	2622_D	D1as	27732_D	D2u	2547430_D	2547431_D	700277_D	D4bc	2547427_D	D17n	D2a	2547434_D	61295_D	19422_D	1148561_D	181795_D	62132_D	D4j	66974_D	10440_D	D1jj	2547433_D	D4i	D1ez	61855_D	D4ax	10202_D	14169_D	2547438_D	2547445_D	14167_D	22039_D	D5a	54303_D	26234_D	19279_D	D4ai	374622_D	45676_D	26167_D	11053_D	62033_D	70171_D	2547446_D	70141_D	2547392_D	260950_D	261828_D	2547447_D	D4v	41651_D	122998_D	2547401_D	22714_D	3304_D	D1ip	D17i	21102_D	11298_D	D17s	2547435_D	952_D	2547436_D	1162618_D	D17r	2547437_D	D2c	19420_D	1149076_D	11027_D	223528_D	13996_D	D1db	19102_D	D1bq	2547402_D	2547422_D	19096_D	2547443_D	21103_D	22819_D	20161_D	1790169_D	14546_D	18204_D	2547458_D	12533_D	2985_D	10557_D	2547403_D	14863_D	2547444_D	2547457_D	2547456_D	2547455_D	2547454_D	2144039_D	70139_D	2547453_D	1235021_D	62131_D	61297_D	19099_D	2547398_D	2547470_D	2547459_D	D6n	2547469_D	D1jb	19898_D	13454_D	45768_D	17968_D	889278_D	446963_D	2547451_D	195328_D	2547406_D	15807_D	10239_D	2547394_D	52829_D	2547460_D	2189695_D	F3m	2547408_F	2547407_F	2547440_F	2547471_F	2547412_F	2547461_F	2547472_F	2547473_F	2547410_F	61581_F	2547421_F	1824678_F	2547452_F	2547475_F	2547474_F	2547476_F	2547441_F	2547477_F	2547478_F	2547479_F	2547418_F	1824734_F	2547485_F	2547486_F	2547488_F	2547487_F	2547414_F	2547409_F	2547491_F	2547490_F	2547489_F	2547416_F	2547415_F	2547498_F	2547497_F	2547496_F	2547495_F	2547494_F	2547493_F	2547492_F	2547411_F	2547420_F	2547419_F	2547450_F
147997	31	31_soft_coral_ITS2_Ronen_1.fastq.gz	c6735ad36f5254446cf9b86adae2c2b876aef0ab4a8054c03e770f4747265ac0	31_soft_coral_ITS2_Ronen_2.fastq.gz	5f5ee99c4b86ef57a3adfbea42b80e434356bab4881f005e6848c71d5da08385	695	20220407_liberman	89650	70447	2034	70257	2017	114	14	76	3	65021	73	963	0	1097	554	0	0	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20201202	40	43615	591	516	3753	334	0	722	368	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1789	1188	154	830	1906	730	407	281	204	480	0	68	166	0	0	53	132	129	661	0	0	65	0	0	0	52	0	0	0	275	0	0	91	102	0	0	0	175	0	0	0	0	62	0	0	0	0	0	0	136	0	0	0	0	0	0	0	48	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	525	126	165	95	323	39	29	30	31	132	0	0	0	0	176	34	66	38	182	0	0	0	111	0	0	0	0	72	26	102	64	0	59	0	110	0	0	0	0	38	32	41	0	0	0	43	0	111	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	36	0	0	0	0	0	43	0	0	35	0	0	0	0	43	0	0	0	0	0	0	33	0	0	19	0	0	0	26	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147980	14	14_soft_coral_ITS2_Ronen_1.fastq.gz	f37b153027218cce54b61b305ab1871669854637075019e15285462dc57e8d80	14_soft_coral_ITS2_Ronen_2.fastq.gz	1241f0d504f5793e9997d8d3cb96e68c1328298bce2da377abbed3d164e033f0	695	20220407_liberman	124400	93290	2707	93023	2692	29	7	238	8	85111	75	1765	0	1563	185	0	22	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20190808	40	55888	890	1117	2767	557	364	1253	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	811	814	377	8592	244	120	0	0	1859	209	0	0	0	0	0	0	0	2010	0	0	0	0	0	300	0	0	0	0	928	0	0	285	271	0	0	0	583	96	0	0	0	0	145	0	0	0	122	0	423	0	0	0	0	0	190	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	215	0	17	68	137	68	55	29	43	0	19	0	8	9	54	26	14	0	75	0	0	33	58	0	0	0	0	21	0	46	19	0	52	0	0	0	0	0	0	0	34	27	0	0	0	24	0	40	0	0	0	0	0	21	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	9	17	0	0	0	0	9	11	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147990	24	24_soft_coral_ITS2_Ronen_1.fastq.gz	2591adbe0c4e065c9b335d4f6cb8e5d1ba52407f2f8f60d5c5d26516e57bab17	24_soft_coral_ITS2_Ronen_2.fastq.gz	80b53a34180683bd80b940a580c5ea3471f240ace4818721023cd5c81bb1e366	695	20220407_liberman	166853	126648	3535	126571	3523	64	9	13	3	115059	63	4013	0	8213	537	0	0	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20201102	40	69150	1600	1786	4430	1029	0	3588	0	543	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736	10216	283	560	807	417	174	214	136	0	0	813	249	0	0	0	205	220	0	0	0	0	0	1920	165	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	0	0	0	378	1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	192	0	173	168	0	170	2072	0	2881	0	0	0	0	0	0	1209	123	0	72	113	0	272	44	0	0	0	0	0	0	0	0	0	0	0	0	0	169	220	0	0	0	216	0	0	0	183	118	109	0	0	0	79	0	0	0	124	132	0	0	62	0	0	0	100	0	0	0	0	0	0	185	0	115	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147973	7	7_soft_coral_ITS2_Ronen_1.fastq.gz	3f31b301be609110d2502a0eb0bbf7d3b8315b0d1c37f84f193e427e22725870	7_soft_coral_ITS2_Ronen_2.fastq.gz	d4cad0821b1612cccc988d2f307a51de44de6a78e3b6c51a797b1f74f19852ff	695	20220407_liberman	99863	76350	2128	76058	2109	20	6	272	13	70368	94	1566	181	900	136	0	23	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20190627	10	40911	993	913	2875	541	781	1315	0	253	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156	203	166	126	83	90	16	63	46	35	20	18	0	40	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	367	1492	152	10131	115	0	0	0	1852	172	0	0	0	0	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	470	0	0	331	0	0	0	0	286	234	0	0	0	0	0	0	0	108	93	0	244	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	153	31	0	12	34	32	48	48	36	0	14	16	25	18	15	8	24	0	24	0	0	10	27	0	0	0	0	0	7	21	13	0	23	16	0	0	0	0	0	0	11	13	0	0	0	7	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	9	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147974	8	8_soft_coral_ITS2_Ronen_1.fastq.gz	419443a05479c3d89188de3599357ca6c7610c3d274c593df4f3bf7c71f2e80d	8_soft_coral_ITS2_Ronen_2.fastq.gz	90be193db5b1258fa0ba809708e8058276466141d7aaae29088d77122f125a54	695	20220407_liberman	109720	81865	2625	81658	2607	11	3	196	15	75369	76	1032	298	854	0	0	3979	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20190628	40	43346	682	859	3625	480	941	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	89	79	36	28	20	163	19	22	56	12	25	55	0	0	17	15	0	0	0	0	19	0	0	6	0	0	6	0	0	0	0	0	11	11	0	0	0	9	9	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	196	1508	82	9475	0	0	0	0	2028	0	0	0	197	0	0	0	0	680	241	0	0	0	0	0	0	0	0	0	281	0	0	252	0	0	0	0	224	314	0	0	102	0	0	0	0	0	144	0	179	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	141	0	0	0	0	0	0	0	0	0	28	30	0	0	9	0	0	7	0	0	0	0	0	0	5	4	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2393	1987	778	143	140	119	113	106	84	79	0	61	0	57	57	57	49	40	42	40	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147981	15	15_soft_coral_ITS2_Ronen_1.fastq.gz	b1559998d19e391d10c5d817e835b3daa542510bbdffd96221ad69ba3ce4510e	15_soft_coral_ITS2_Ronen_2.fastq.gz	f45df9ae1f281b96ba6306688246888841705f7252bd946066da954364a92e3a	695	20220407_liberman	130913	100913	2740	100418	2708	43	9	452	23	92134	83	2224	68	2993	45	0	19	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20190808	10	50064	1856	1614	3319	1238	482	1928	0	487	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	48	36	31	21	24	0	15	15	9	8	8	0	6	6	4	0	4	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	4	4	4	4	564	772	444	502	16395	164	150	149	0	3412	0	0	0	0	0	0	0	0	1758	0	0	0	0	0	489	0	0	0	0	858	0	0	1174	476	0	0	0	454	177	0	0	0	0	173	0	0	0	334	0	462	0	0	0	0	0	192	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	26	7	15	32	5	11	7	8	5	7	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	14	7	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147978	12	12_soft_coral_ITS2_Ronen_1.fastq.gz	bb24792c29d575871673cd113e5be08de07512184760edaa72d7185c9c24fd81	12_soft_coral_ITS2_Ronen_2.fastq.gz	dd3ac67193aba71be9f670561a94b82882e06974442cafafb8aef6dabbc4c912	695	20220407_liberman	128184	93939	3209	93841	3191	26	6	72	12	83761	99	2347	195	1915	228	0	8	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20190808	10	44093	1375	1579	2239	1044	497	1191	933	536	346	0	0	0	422	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	158	56	67	56	43	23	31	34	0	22	21	19	24	15	18	7	14	9	26	7	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	8	0	0	0	0	6	6	0	5	0	0	0	0	0	0	593	881	662	424	10935	231	0	0	0	2801	0	0	0	0	0	0	0	0	1514	0	0	0	0	0	437	0	0	0	0	755	0	0	538	405	0	0	0	430	148	0	0	0	0	133	0	0	0	251	0	380	0	0	0	0	0	226	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573	1005	170	230	239	107	161	165	114	96	120	112	43	92	96	38	48	54	33	84	0	0	32	67	26	0	35	0	0	0	58	80	26	79	0	0	0	0	0	32	0	59	62	0	0	0	48	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148000	34	34_soft_coral_ITS2_Ronen_1.fastq.gz	dc0fa0f6e0d5a2e9c98fc7f76d98b1c1583f7eabbc99ea7577577d81692c8c76	34_soft_coral_ITS2_Ronen_2.fastq.gz	cc4dffbf35ef7c558cab3a60b1929135acbbc11248a93ae5aa4db062e0f6fb89	695	20220407_liberman	75012	55135	2298	54797	2267	324	28	14	3	48914	48	2051	0	3411	9	0	0	0	0	0	coral_field	 Cnidaria	Anthozoa	Octocoralia	Alcyoniidae	Rhytisma 	fulvum	29.50177000	34.91803000	20200110	10	24472	1345	1076	1038	828	0	1431	0	363	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3965	2631	0	2608	0	1824	1401	841	541	0	0	209	207	0	0	231	164	259	0	0	0	227	197	261	0	133	151	0	0	0	572	0	0	0	0	0	0	0	0	89	0	0	113	0	0	0	0	0	0	0	0	0	102	0	0	0	195	96	0	105	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	28	23	0	0	7	0	5	0	0	0	5	0	14	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
